sex;age;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
1;10;0.0;0.0;0.0;0.0;0.0;0.0008681806848480633;0.0022007231902421154;0.0035332656956366115;0.004865808201030664;0.006198350706424716;0.007530893211818768;0.00886343571721282;0.010195978222606872;0.011528520728001146;0.01286106323339542;0.014193605738789472;0.015526148244183524;0.016858690749577576;0.018191233254971628;0.019523775760365902;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176;0.020856318265760176
1;11;0.010462190093869506;0.011794732599263558;0.01312727510465761;0.014459817610051662;0.015792360115445714;0.017124902620839766;0.018457445126233818;0.019789987631628314;0.021122530137022366;0.022455072642416418;0.02378761514781047;0.025120157653204522;0.026452700158598574;0.02778524266399285;0.029117785169387123;0.030450327674781175;0.03178287018017523;0.03311541268556928;0.03444795519096333;0.035780497696357605;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188;0.03711304020175188
1;12;0.026718912029860764;0.028051454535254816;0.029383997040648868;0.03071653954604292;0.03204908205143697;0.033381624556831024;0.034714167062225076;0.03604670956761957;0.037379252073013625;0.03871179457840768;0.04004433708380173;0.04137687958919578;0.04270942209458983;0.04404196459998411;0.04537450710537838;0.04670704961077243;0.048039592116166485;0.04937213462156054;0.05070467712695459;0.05203721963234886;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314;0.05336976213774314
1;13;0.04297563396585291;0.04430817647124696;0.045640718976641015;0.04697326148203507;0.04830580398742912;0.04963834649282317;0.05097088899821722;0.052303431503611275;0.05363597400900533;0.05496851651439938;0.05630105901979343;0.05763360152518748;0.058966144030581535;0.06029868653597603;0.06163122904137053;0.06296377154676458;0.06429631405215863;0.06562885655755268;0.06696139906294674;0.06829394156834079;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484;0.06962648407373484
1;14;0.05923235590184417;0.06056489840723822;0.06189744091263227;0.06322998341802633;0.06456252592342038;0.06589506842881443;0.06722761093420848;0.06856015343960298;0.06989269594499703;0.07122523845039108;0.07255778095578513;0.07389032346117919;0.07522286596657324;0.07655540847196751;0.07788795097736179;0.07922049348275584;0.08055303598814989;0.08188557849354394;0.083218120998938;0.08455066350433227;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654;0.08588320600972654
1;15;0.07548907783783587;0.07682162034322992;0.07815416284862398;0.07948670535401803;0.08081924785941208;0.08215179036480613;0.08348433287020018;0.08481687537559468;0.08614941788098873;0.08748196038638278;0.08881450289177684;0.09014704539717089;0.09147958790256494;0.09281213040795921;0.09414467291335349;0.09547721541874754;0.09680975792414159;0.09814230042953564;0.0994748429349297;0.10080738544032397;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825;0.10213992794571825
1;16;0.09174579977382713;0.09307834227922118;0.09441088478461523;0.09574342729000929;0.09707596979540334;0.09840851230079739;0.09974105480619144;0.10107359731158594;0.10240613981697999;0.10373868232237404;0.1050712248277681;0.10640376733316215;0.1077363098385562;0.10906885234395047;0.11040139484934475;0.1117339373547388;0.11306647986013285;0.1143990223655269;0.11573156487092096;0.11706410737631523;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095;0.1183966498817095
1;17;0.11046614565504287;0.11179868816043692;0.11313123066583097;0.11446377317122503;0.11579631567661908;0.11712885818201313;0.11846140068740718;0.11979394319280168;0.12112648569819573;0.12245902820358978;0.12379157070898383;0.12512411321437789;0.12645665571977194;0.1277891982251662;0.12912174073056049;0.13045428323595454;0.1317868257413486;0.13311936824674264;0.1344519107521367;0.13578445325753097;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524;0.13711699576292524
1;18;0.13242878098656652;0.13376132349196057;0.13509386599735462;0.13642640850274868;0.13775895100814273;0.13909149351353678;0.14042403601893083;0.14175657852432533;0.14308912102971938;0.14442166353511343;0.14575420604050748;0.14708674854590154;0.1484192910512956;0.14975183355668986;0.15108437606208414;0.1524169185674782;0.15374946107287224;0.1550820035782663;0.15641454608366034;0.15774708858905462;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489;0.1590796310944489
1;19;0.15510626810818717;0.15643881061358123;0.15777135311897528;0.15910389562436933;0.16043643812976338;0.16176898063515743;0.16310152314055149;0.16443406564594598;0.16576660815134003;0.16709915065673409;0.16843169316212814;0.1697642356675222;0.17109677817291624;0.17242932067831052;0.1737618631837048;0.17509440568909884;0.1764269481944929;0.17775949069988695;0.179092033205281;0.18042457571067527;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955;0.18175711821606955
