sex;age;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050;2051;2052;2053;2054;2055;2056;2057;2058;2059;2060;2061;2062;2063;2064;2065;2066;2067;2068;2069;2070;2071;2072;2073;2074;2075;2076;2077;2078;2079;2080;2081;2082;2083;2084;2085;2086;2087;2088;2089;2090;2091;2092;2093;2094;2095;2096;2097;2098;2099;2100
1;10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;15;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.027099345556712784;0.0230181317584508;0.018936917960188815;0.014855704161925942;0.01077449036366307;0.006693276565401085;0.0026120627671391006;0.0013060313835695503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;16;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.062000366965834885;0.0579191531675729;0.053837939369310917;0.049756725571048044;0.04567551177278517;0.04159429797452319;0.0375130841762612;0.03343187037799833;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457;0.029350656579735457
1;17;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.09507897559209688;0.0909977617938349;0.08691654799557291;0.08283533419731004;0.07875412039904717;0.07467290660078518;0.0705916928025232;0.06651047900426033;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745;0.06242926520599745
1;18;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.12382975800964946;0.11974854421138748;0.11566733041312549;0.11158611661486262;0.10750490281659975;0.10342368901833776;0.09934247522007578;0.0952612614218129;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003;0.09118004762355003
1;19;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.14722821325401458;0.1431469994557526;0.13906578565749061;0.13498457185922774;0.13090335806096487;0.12682214426270288;0.1227409304644409;0.11865971666617803;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516;0.11457850286791516
1;20;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16424984036071777;0.16016862656245578;0.1560874127641938;0.15200619896593093;0.14792498516766805;0.14384377136940607;0.13976255757114409;0.1356813437728812;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834;0.13160012997461834
1;21;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17421089987316662;0.17012968607490464;0.16604847227664266;0.16196725847837978;0.1578860446801169;0.15380483088185493;0.14972361708359294;0.14564240328533007;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672;0.1415611894870672
1;22;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17805433928884096;0.17397312549057897;0.169891911692317;0.16581069789405367;0.16172948409579035;0.15764827029752837;0.15356705649926639;0.1494858427010035;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064;0.14540462890274064
1;23;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.1772079591491602;0.17312674535089823;0.16904553155263624;0.16496431775437337;0.1608831039561105;0.1568018901578485;0.15272067635958653;0.14863946256132365;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078;0.14455824876306078
